ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,String/1/Message,String/1/_value,String/1/_role,SourceLine/1/_primary
Potential CRLF Injection for logs,This use of Logger.warn(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl,com.cloud.template.TemplateManagerImpl,true,com.cloud.template.TemplateManagerImpl,734,750,0,257,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl.resetTemplateDownloadStateOnPool(long),com.cloud.template.TemplateManagerImpl,resetTemplateDownloadStateOnPool,(J)Z,false,true,At TemplateManagerImpl.java:[line 737],com.cloud.template.TemplateManagerImpl,true,737,737,47,47,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 737],com.cloud.template.TemplateManagerImpl,737,737,44,44,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.warn(...),Logger.warn(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,6b9b11cfe85bcd8b88bd7dd9f959cd9c,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl,com.cloud.template.TemplateManagerImpl,true,com.cloud.template.TemplateManagerImpl,1120,1131,0,183,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl.templateIsDeleteable(long),com.cloud.template.TemplateManagerImpl,templateIsDeleteable,(J)Z,false,true,At TemplateManagerImpl.java:[line 1127],com.cloud.template.TemplateManagerImpl,true,1127,1127,67,67,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 1127],com.cloud.template.TemplateManagerImpl,1127,1127,64,64,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,da46779b72aa0b3540cac2464041ed21,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl,com.cloud.template.TemplateManagerImpl,true,com.cloud.template.TemplateManagerImpl,1082,1115,0,702,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl.templateIsDeleteable(VMTemplateHostVO),com.cloud.template.TemplateManagerImpl,templateIsDeleteable,(Lcom/cloud/storage/VMTemplateHostVO;)Z,false,true,At TemplateManagerImpl.java:[line 1093],com.cloud.template.TemplateManagerImpl,true,1093,1093,141,141,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 1093],com.cloud.template.TemplateManagerImpl,1093,1093,138,138,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,63b5b33914d21601de77772f2c047c34,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl,com.cloud.template.TemplateManagerImpl,true,com.cloud.template.TemplateManagerImpl,1082,1115,0,702,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl.templateIsDeleteable(VMTemplateHostVO),com.cloud.template.TemplateManagerImpl,templateIsDeleteable,(Lcom/cloud/storage/VMTemplateHostVO;)Z,false,true,At TemplateManagerImpl.java:[line 1100],com.cloud.template.TemplateManagerImpl,true,1100,1100,233,233,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 1100],com.cloud.template.TemplateManagerImpl,1100,1100,230,230,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,63b5b33914d21601de77772f2c047c34,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.debug(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl,com.cloud.template.TemplateManagerImpl,true,com.cloud.template.TemplateManagerImpl,1082,1115,0,702,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl.templateIsDeleteable(VMTemplateHostVO),com.cloud.template.TemplateManagerImpl,templateIsDeleteable,(Lcom/cloud/storage/VMTemplateHostVO;)Z,false,true,At TemplateManagerImpl.java:[line 1109],com.cloud.template.TemplateManagerImpl,true,1109,1109,357,357,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 1109],com.cloud.template.TemplateManagerImpl,1109,1109,354,354,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.debug(...),Logger.debug(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,63b5b33914d21601de77772f2c047c34,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl,com.cloud.template.TemplateManagerImpl,true,com.cloud.template.TemplateManagerImpl,1423,1609,0,2425,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl.updateTemplateOrIsoPermissions(BaseUpdateTemplateOrIsoPermissionsCmd),com.cloud.template.TemplateManagerImpl,updateTemplateOrIsoPermissions,(Lorg/apache/cloudstack/api/BaseUpdateTemplateOrIsoPermissionsCmd;)Z,false,true,At TemplateManagerImpl.java:[line 1476],com.cloud.template.TemplateManagerImpl,true,1476,1476,446,446,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 1476],com.cloud.template.TemplateManagerImpl,1476,1476,443,443,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,9b5127fba50a258005560647573b5d60,0,0,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl$1,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl$1,com.cloud.template.TemplateManagerImpl$1,true,com.cloud.template.TemplateManagerImpl$1,632,636,0,196,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl$1.reallyRun(),com.cloud.template.TemplateManagerImpl$1,reallyRun,()V,false,true,At TemplateManagerImpl.java:[line 632],com.cloud.template.TemplateManagerImpl$1,true,632,632,43,43,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 632],com.cloud.template.TemplateManagerImpl$1,632,632,40,40,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2add74a4aed1ee4629d418ffeefc4003,0,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In TemplateManagerImpl.java,com.cloud.template.TemplateManagerImpl$1,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In class com.cloud.template.TemplateManagerImpl$1,com.cloud.template.TemplateManagerImpl$1,true,com.cloud.template.TemplateManagerImpl$1,632,636,0,196,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,In method com.cloud.template.TemplateManagerImpl$1.reallyRun(),com.cloud.template.TemplateManagerImpl$1,reallyRun,()V,false,true,At TemplateManagerImpl.java:[line 635],com.cloud.template.TemplateManagerImpl$1,true,635,635,125,125,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,At TemplateManagerImpl.java:[line 635],com.cloud.template.TemplateManagerImpl$1,635,635,122,122,TemplateManagerImpl.java,com/cloud/template/TemplateManagerImpl.java,java/com/cloud/template/TemplateManagerImpl.java,Sink method Logger.info(...),Logger.info(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,2add74a4aed1ee4629d418ffeefc4003,1,1,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,1279,1301,0,325,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In method com.cloud.test.DatabaseConfig.checkIpAddressRange(String),com.cloud.test.DatabaseConfig,checkIpAddressRange,(Ljava/lang/String;)Z,false,true,At DatabaseConfig.java:[line 1287],com.cloud.test.DatabaseConfig,true,1287,1287,61,61,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 1287],com.cloud.test.DatabaseConfig,1287,1287,58,58,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,835750243b19dd1678d7c721897d11b8,0,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,1279,1301,0,325,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In method com.cloud.test.DatabaseConfig.checkIpAddressRange(String),com.cloud.test.DatabaseConfig,checkIpAddressRange,(Ljava/lang/String;)Z,false,true,At DatabaseConfig.java:[line 1292],com.cloud.test.DatabaseConfig,true,1292,1292,104,104,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 1292],com.cloud.test.DatabaseConfig,1292,1292,101,101,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,835750243b19dd1678d7c721897d11b8,1,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.error(...) might be used to include CRLF characters into log messages,In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,1279,1301,0,325,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In method com.cloud.test.DatabaseConfig.checkIpAddressRange(String),com.cloud.test.DatabaseConfig,checkIpAddressRange,(Ljava/lang/String;)Z,false,true,At DatabaseConfig.java:[line 1297],com.cloud.test.DatabaseConfig,true,1297,1297,158,158,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 1297],com.cloud.test.DatabaseConfig,1297,1297,155,155,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,Sink method Logger.error(...),Logger.error(...),Sink method,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,835750243b19dd1678d7c721897d11b8,2,2,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,436,462,0,255,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In method com.cloud.test.DatabaseConfig.doConfig(),com.cloud.test.DatabaseConfig,doConfig,()V,false,true,At DatabaseConfig.java:[line 436],com.cloud.test.DatabaseConfig,true,436,436,8,8,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 436],com.cloud.test.DatabaseConfig,436,436,5,5,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,c9904be3120062a10f81e9b50230f423,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,405,431,0,469,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In method com.cloud.test.DatabaseConfig.doVersionCheck(),com.cloud.test.DatabaseConfig,doVersionCheck,()V,false,true,At DatabaseConfig.java:[line 408],com.cloud.test.DatabaseConfig,true,408,408,20,20,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 408],com.cloud.test.DatabaseConfig,408,408,17,17,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,Sink method File(...),File(...),Sink method,PATH_TRAVERSAL_IN,2,7,SECPTI,SECURITY,1af2c637c63369654f18061ea833316f,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A prepared statement is generated from a nonconstant String,"A prepared statement is generated from a nonconstant String in com.cloud.test.DatabaseConfig.getDatabaseValueLong(String, String, String)",In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,1434,1451,0,52,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,"In method com.cloud.test.DatabaseConfig.getDatabaseValueLong(String, String, String)",com.cloud.test.DatabaseConfig,getDatabaseValueLong,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)J,true,true,At DatabaseConfig.java:[line 1438],com.cloud.test.DatabaseConfig,true,1438,1438,12,12,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 1438],com.cloud.test.DatabaseConfig,1438,1438,12,12,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,,,,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,SQL,SECURITY,866d2b8184e9e25cf5d413d73fb2a1cb,0,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
A prepared statement is generated from a nonconstant String,"A prepared statement is generated from a nonconstant String in com.cloud.test.DatabaseConfig.getDatabaseValueString(String, String, String)",In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,1412,1430,0,54,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,"In method com.cloud.test.DatabaseConfig.getDatabaseValueString(String, String, String)",com.cloud.test.DatabaseConfig,getDatabaseValueString,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,true,true,At DatabaseConfig.java:[line 1416],com.cloud.test.DatabaseConfig,true,1416,1416,12,12,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 1416],com.cloud.test.DatabaseConfig,1416,1416,12,12,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,,,,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,SQL,SECURITY,e5fbdbaf24cbe80221ee7e8a4c650a84,0,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
A prepared statement is generated from a nonconstant String,"A prepared statement is generated from a nonconstant String in com.cloud.test.DatabaseConfig.saveSQL(String, String)",In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,1455,1465,0,35,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,"In method com.cloud.test.DatabaseConfig.saveSQL(String, String)",com.cloud.test.DatabaseConfig,saveSQL,(Ljava/lang/String;Ljava/lang/String;)V,true,true,At DatabaseConfig.java:[line 1457],com.cloud.test.DatabaseConfig,true,1457,1457,9,9,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,At DatabaseConfig.java:[line 1457],com.cloud.test.DatabaseConfig,1457,1457,9,9,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,,,,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,SQL,SECURITY,19c51fef88fbf377df1dd01417244d2d,0,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
XML parsing vulnerable to XXE (DocumentBuilder),The use of DocumentBuilder.parse(...) is vulnerable to XML External Entity attacks,In DatabaseConfig.java,com.cloud.test.DatabaseConfig,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In class com.cloud.test.DatabaseConfig,com.cloud.test.DatabaseConfig,true,com.cloud.test.DatabaseConfig,405,431,0,469,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,In method com.cloud.test.DatabaseConfig.doVersionCheck(),com.cloud.test.DatabaseConfig,doVersionCheck,()V,false,true,At DatabaseConfig.java:[line 409],com.cloud.test.DatabaseConfig,true,409,409,28,28,DatabaseConfig.java,com/cloud/test/DatabaseConfig.java,java/com/cloud/test/DatabaseConfig.java,,,,,,,,,,Value DocumentBuilder.parse(...),DocumentBuilder.parse(...),,XXE_DOCUMENT,2,7,SECXXEDOC,SECURITY,bbe383bc1958e828b08575fedbce73d0,0,0,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
