ShortMessage,LongMessage,Class/SourceLine/0/Message,Class/SourceLine/0/_classname,Class/SourceLine/0/_sourcefile,Class/SourceLine/0/_sourcepath,Class/SourceLine/0/_relSourcepath,Class/Message,Class/_classname,Class/_primary,Method/SourceLine/0/_classname,Method/SourceLine/0/_start,Method/SourceLine/0/_end,Method/SourceLine/0/_startBytecode,Method/SourceLine/0/_endBytecode,Method/SourceLine/0/_sourcefile,Method/SourceLine/0/_sourcepath,Method/SourceLine/0/_relSourcepath,Method/Message,Method/_classname,Method/_name,Method/_signature,Method/_isStatic,Method/_primary,SourceLine/0/Message,SourceLine/0/_classname,SourceLine/0/_primary,SourceLine/0/_start,SourceLine/0/_end,SourceLine/0/_startBytecode,SourceLine/0/_endBytecode,SourceLine/0/_sourcefile,SourceLine/0/_sourcepath,SourceLine/0/_relSourcepath,String/0/Message,String/0/_value,String/0/_role,String/1/Message,String/1/_value,String/1/_role,_type,_priority,_rank,_abbrev,_category,_instanceHash,_instanceOccurrenceNum,_instanceOccurrenceMax,_cweid,SourceLine/1/Message,SourceLine/1/_classname,SourceLine/1/_start,SourceLine/1/_end,SourceLine/1/_startBytecode,SourceLine/1/_endBytecode,SourceLine/1/_sourcefile,SourceLine/1/_sourcepath,SourceLine/1/_relSourcepath,SourceLine/2/Message,SourceLine/2/_classname,SourceLine/2/_start,SourceLine/2/_end,SourceLine/2/_startBytecode,SourceLine/2/_endBytecode,SourceLine/2/_sourcefile,SourceLine/2/_sourcepath,SourceLine/2/_relSourcepath,SourceLine/3/Message,SourceLine/3/_classname,SourceLine/3/_start,SourceLine/3/_end,SourceLine/3/_startBytecode,SourceLine/3/_endBytecode,SourceLine/3/_sourcefile,SourceLine/3/_sourcepath,SourceLine/3/_relSourcepath,SourceLine/4/Message,SourceLine/4/_classname,SourceLine/4/_start,SourceLine/4/_end,SourceLine/4/_startBytecode,SourceLine/4/_endBytecode,SourceLine/4/_sourcefile,SourceLine/4/_sourcepath,SourceLine/4/_relSourcepath,SourceLine/5/Message,SourceLine/5/_classname,SourceLine/5/_start,SourceLine/5/_end,SourceLine/5/_startBytecode,SourceLine/5/_endBytecode,SourceLine/5/_sourcefile,SourceLine/5/_sourcepath,SourceLine/5/_relSourcepath,SourceLine/6/Message,SourceLine/6/_classname,SourceLine/6/_start,SourceLine/6/_end,SourceLine/6/_startBytecode,SourceLine/6/_endBytecode,SourceLine/6/_sourcefile,SourceLine/6/_sourcepath,SourceLine/6/_relSourcepath,SourceLine/7/Message,SourceLine/7/_classname,SourceLine/7/_start,SourceLine/7/_end,SourceLine/7/_startBytecode,SourceLine/7/_endBytecode,SourceLine/7/_sourcefile,SourceLine/7/_sourcepath,SourceLine/7/_relSourcepath,SourceLine/8/Message,SourceLine/8/_classname,SourceLine/8/_start,SourceLine/8/_end,SourceLine/8/_startBytecode,SourceLine/8/_endBytecode,SourceLine/8/_sourcefile,SourceLine/8/_sourcepath,SourceLine/8/_relSourcepath,SourceLine/9/Message,SourceLine/9/_classname,SourceLine/9/_start,SourceLine/9/_end,SourceLine/9/_startBytecode,SourceLine/9/_endBytecode,SourceLine/9/_sourcefile,SourceLine/9/_sourcepath,SourceLine/9/_relSourcepath,SourceLine/10/Message,SourceLine/10/_classname,SourceLine/10/_start,SourceLine/10/_end,SourceLine/10/_startBytecode,SourceLine/10/_endBytecode,SourceLine/10/_sourcefile,SourceLine/10/_sourcepath,SourceLine/10/_relSourcepath,SourceLine/11/Message,SourceLine/11/_classname,SourceLine/11/_start,SourceLine/11/_end,SourceLine/11/_startBytecode,SourceLine/11/_endBytecode,SourceLine/11/_sourcefile,SourceLine/11/_sourcepath,SourceLine/11/_relSourcepath,SourceLine/12/Message,SourceLine/12/_classname,SourceLine/12/_start,SourceLine/12/_end,SourceLine/12/_startBytecode,SourceLine/12/_endBytecode,SourceLine/12/_sourcefile,SourceLine/12/_sourcepath,SourceLine/12/_relSourcepath,SourceLine/13/Message,SourceLine/13/_classname,SourceLine/13/_start,SourceLine/13/_end,SourceLine/13/_startBytecode,SourceLine/13/_endBytecode,SourceLine/13/_sourcefile,SourceLine/13/_sourcepath,SourceLine/13/_relSourcepath,SourceLine/14/Message,SourceLine/14/_classname,SourceLine/14/_start,SourceLine/14/_end,SourceLine/14/_startBytecode,SourceLine/14/_endBytecode,SourceLine/14/_sourcefile,SourceLine/14/_sourcepath,SourceLine/14/_relSourcepath,SourceLine/15/Message,SourceLine/15/_classname,SourceLine/15/_start,SourceLine/15/_end,SourceLine/15/_startBytecode,SourceLine/15/_endBytecode,SourceLine/15/_sourcefile,SourceLine/15/_sourcepath,SourceLine/15/_relSourcepath,SourceLine/16/Message,SourceLine/16/_classname,SourceLine/16/_start,SourceLine/16/_end,SourceLine/16/_startBytecode,SourceLine/16/_endBytecode,SourceLine/16/_sourcefile,SourceLine/16/_sourcepath,SourceLine/16/_relSourcepath,SourceLine/17/Message,SourceLine/17/_classname,SourceLine/17/_start,SourceLine/17/_end,SourceLine/17/_startBytecode,SourceLine/17/_endBytecode,SourceLine/17/_sourcefile,SourceLine/17/_sourcepath,SourceLine/17/_relSourcepath,SourceLine/18/Message,SourceLine/18/_classname,SourceLine/18/_start,SourceLine/18/_end,SourceLine/18/_startBytecode,SourceLine/18/_endBytecode,SourceLine/18/_sourcefile,SourceLine/18/_sourcepath,SourceLine/18/_relSourcepath,SourceLine/19/Message,SourceLine/19/_classname,SourceLine/19/_start,SourceLine/19/_end,SourceLine/19/_startBytecode,SourceLine/19/_endBytecode,SourceLine/19/_sourcefile,SourceLine/19/_sourcepath,SourceLine/19/_relSourcepath,SourceLine/20/Message,SourceLine/20/_classname,SourceLine/20/_start,SourceLine/20/_end,SourceLine/20/_startBytecode,SourceLine/20/_endBytecode,SourceLine/20/_sourcefile,SourceLine/20/_sourcepath,SourceLine/20/_relSourcepath
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest,alluxio.client.hadoop.DFSIOIntegrationTest,true,alluxio.client.hadoop.DFSIOIntegrationTest,747,868,0,1624,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method alluxio.client.hadoop.DFSIOIntegrationTest.run(String[]),alluxio.client.hadoop.DFSIOIntegrationTest,run,([Ljava/lang/String;)I,false,true,At DFSIOIntegrationTest.java:[line 826],alluxio.client.hadoop.DFSIOIntegrationTest,true,826,826,704,704,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b9474482ec84e2c2eeeeeac3007b397,6,7,117,At DFSIOIntegrationTest.java:[line 826],alluxio.client.hadoop.DFSIOIntegrationTest,826,826,701,701,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest,alluxio.client.hadoop.DFSIOIntegrationTest,true,alluxio.client.hadoop.DFSIOIntegrationTest,747,868,0,1624,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method alluxio.client.hadoop.DFSIOIntegrationTest.run(String[]),alluxio.client.hadoop.DFSIOIntegrationTest,run,([Ljava/lang/String;)I,false,true,At DFSIOIntegrationTest.java:[line 839],alluxio.client.hadoop.DFSIOIntegrationTest,true,839,839,809,809,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,b9474482ec84e2c2eeeeeac3007b397,7,7,117,At DFSIOIntegrationTest.java:[line 838],alluxio.client.hadoop.DFSIOIntegrationTest,838,838,799,799,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential Path Traversal (file read),File(...) reads a file whose location might be specified by user input,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest,alluxio.client.hadoop.DFSIOIntegrationTest,true,alluxio.client.hadoop.DFSIOIntegrationTest,903,967,0,1427,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,"In method alluxio.client.hadoop.DFSIOIntegrationTest.analyzeResult(FileSystem, DFSIOIntegrationTest$TestType, long, String)",alluxio.client.hadoop.DFSIOIntegrationTest,analyzeResult,(Lorg/apache/hadoop/fs/FileSystem;Lalluxio/client/hadoop/DFSIOIntegrationTest$TestType;JLjava/lang/String;)V,false,true,At DFSIOIntegrationTest.java:[line 952],alluxio.client.hadoop.DFSIOIntegrationTest,true,952,952,539,539,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method File(...),File(...),Sink method,Method usage detected only with safe arguments,detected only with safe arguments,Method usage,PATH_TRAVERSAL_IN,3,10,SECPTI,SECURITY,ff19bdc6ca8e3e335df6620f465a1cfd,0,0,22,At DFSIOIntegrationTest.java:[line 867],alluxio.client.hadoop.DFSIOIntegrationTest,867,867,944,944,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,541,546,0,171,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper.getIOStream(String),alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,getIOStream,(Ljava/lang/String;)Ljava/io/Closeable;,false,true,At DFSIOIntegrationTest.java:[line 545],alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,true,545,545,73,73,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,289ef691de52a4671dd2ac28c7a1e0e3,0,0,117,At DFSIOIntegrationTest.java:[line 545],alluxio.client.hadoop.DFSIOIntegrationTest$AppendMapper,545,545,70,70,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,443,459,0,447,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,"In method alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper.collectStats(OutputCollector, String, long, Long)",alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,collectStats,(Lorg/apache/hadoop/mapred/OutputCollector;Ljava/lang/String;JLjava/lang/Long;)V,false,true,At DFSIOIntegrationTest.java:[line 445],alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,true,445,445,45,45,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,202a0ad62397bb1d3bc35fa71cbab3a4,0,2,117,At DFSIOIntegrationTest.java:[line 445],alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,445,445,42,42,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,443,459,0,447,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,"In method alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper.collectStats(OutputCollector, String, long, Long)",alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,collectStats,(Lorg/apache/hadoop/mapred/OutputCollector;Ljava/lang/String;JLjava/lang/Long;)V,false,true,At DFSIOIntegrationTest.java:[line 446],alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,true,446,446,72,72,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,202a0ad62397bb1d3bc35fa71cbab3a4,1,2,117,At DFSIOIntegrationTest.java:[line 446],alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,446,446,69,69,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,443,459,0,447,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,"In method alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper.collectStats(OutputCollector, String, long, Long)",alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,collectStats,(Lorg/apache/hadoop/mapred/OutputCollector;Ljava/lang/String;JLjava/lang/Long;)V,false,true,At DFSIOIntegrationTest.java:[line 447],alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,true,447,447,100,100,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,202a0ad62397bb1d3bc35fa71cbab3a4,2,2,117,At DFSIOIntegrationTest.java:[line 447],alluxio.client.hadoop.DFSIOIntegrationTest$IOStatMapper,447,447,97,97,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,642,650,0,246,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper.getIOStream(String),alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,getIOStream,(Ljava/lang/String;)Ljava/io/Closeable;,false,true,At DFSIOIntegrationTest.java:[line 648],alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,true,648,648,93,93,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d4535305070045f7f0560b88d7d92fe1,0,1,117,At DFSIOIntegrationTest.java:[line 648],alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,648,648,90,90,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,642,650,0,246,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper.getIOStream(String),alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,getIOStream,(Ljava/lang/String;)Ljava/io/Closeable;,false,true,At DFSIOIntegrationTest.java:[line 649],alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,true,649,649,123,123,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,d4535305070045f7f0560b88d7d92fe1,1,1,117,At DFSIOIntegrationTest.java:[line 649],alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,649,649,120,120,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Predictable pseudorandom number generator,The use of java.util.Random is predictable,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,635,637,0,65,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method new alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper(),alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,<init>,()V,false,true,At DFSIOIntegrationTest.java:[line 636],alluxio.client.hadoop.DFSIOIntegrationTest$RandomReadMapper,true,636,636,9,9,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Value java.util.Random,java.util.Random,,,,,PREDICTABLE_RANDOM,2,7,SECPR,SECURITY,86833ad8659e9eff34cca83a69540da0,0,0,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potential CRLF Injection for logs,This use of Logger.info(...) might be used to include CRLF characters into log messages,In DFSIOIntegrationTest.java,alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In class alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,true,alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,582,587,0,167,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,In method alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper.getIOStream(String),alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,getIOStream,(Ljava/lang/String;)Ljava/io/Closeable;,false,true,At DFSIOIntegrationTest.java:[line 586],alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,true,586,586,69,69,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,Sink method Logger.info(...),Logger.info(...),Sink method,,,,CRLF_INJECTION_LOGS,3,10,SECCRLFLOG,SECURITY,8779bbd23e26475749480bc7c575aac7,0,0,117,At DFSIOIntegrationTest.java:[line 586],alluxio.client.hadoop.DFSIOIntegrationTest$ReadMapper,586,586,66,66,DFSIOIntegrationTest.java,alluxio/client/hadoop/DFSIOIntegrationTest.java,test\java\alluxio\client\hadoop\DFSIOIntegrationTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
